region_name,region_code,country_name,country_code,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
East Asia & Pacific,EAP,Philippines,PHL,2015,national,FIES,national,2015,consumption,3,2003 - 2018,2.15,0.08290904288860246,0.015450143062908579,0.0044704236964403475,0.018487686382954345,6.760471551777228,4.843820203264131,0.26708554462914214,0.4035149924050956,0.36555765856079286,0.027040302845282995,0.038024928389154444,0.046455127186864204,0.055454026530095735,0.065790398106985,0.0784892932283286,0.09521222384085465,0.11916825080450194,0.1598410179253711,0.3145244311425587,0.9602213508693832,19.3925170898438,102113206,3001.043181701031,2174.942666733331,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2015,national,FIES,national,2015,income,3,2003 - 2018,2.15,0.06490448853226298,0.012844960380550163,0.0038767925029150802,0.015521949670461404,8.41278020014392,5.607012269215112,0.3307083155523339,0.445504155770441,0.4065558886750869,0.0229037869508541,0.03350675319430299,0.04171069519683887,0.05052252668096799,0.06090297327326111,0.07343333421294615,0.09075832016242441,0.11612462982676275,0.1608945412477351,0.34924243925390375,0.9602213508693832,19.3925170898438,102113206,3001.043181701031,2174.942666733331,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2018,national,FIES,national,2018,consumption,3,2003 - 2018,2.15,0.05044598473784979,0.00824583155617936,0.002157024873342889,0.009678187602827057,7.056157202907018,5.298086493116859,0.23385877973443256,0.3781170617851155,0.3289221276622435,0.029477769070757314,0.0411189916875786,0.049995525451906,0.05916203596204296,0.06944772959641127,0.08153871287106929,0.09688315137657882,0.11862955199969533,0.15563360368058377,0.29811292830337077,1.0521160939512484,19.3925170898438,106651394,3500.9337891876453,2500.5053886381793,FALSE,micro,survey
East Asia & Pacific,EAP,Philippines,PHL,2018,national,FIES,national,2018,income,3,2003 - 2018,2.15,0.02981945966826242,0.005057991196626519,0.0014001508739513644,0.006006065574040918,9.285846298419042,6.450676460895505,0.2962915204444508,0.4227357856355859,0.3687395887072672,0.0253494601376254,0.036470973660259046,0.044950756782123,0.05393395262618347,0.06388933352701998,0.07598327550999498,0.09196607813232038,0.11527161404520353,0.15684008201998878,0.33534447355928587,1.0521160939512484,19.3925170898438,106651394,3500.9337891876453,2500.5053886381793,FALSE,micro,survey
East Asia & Pacific,EAP,Papua New Guinea,PNG,1996,national,HIES,national,1996,consumption,0,1996,2.15,0.5264489857816798,0.22390734749178925,0.12136108025169,0.3401244922218722,3.0309285539688946,2.0044943874157246,0.3604062941996227,0.4577135256104663,0.4552011706465623,0.01875666297732504,0.029858904733437865,0.03897653546238744,0.04865424373498521,0.060204570837219584,0.07472034862174784,0.09427398678526033,0.11971566715120208,0.17014545170640982,0.3446936279900257,0.23463839582386178,2.69993276111688,5314258,2257.197690375358,,FALSE,micro,survey
East Asia & Pacific,EAP,Papua New Guinea,PNG,2009,national,HIES,national,2009.67,consumption,1,2009,2.15,0.3968331191801053,0.15688549787182546,0.08289858680818085,0.2349403467684256,3.4707556014011898,2.6180223724091656,0.30732369189023045,0.41850788293571395,0.3810107881713811,0.01869536649335564,0.03202199289738306,0.04411677286828084,0.05577525360413432,0.06855181815911118,0.08305414690012028,0.099866366656785,0.12453846477278596,0.16338042604615377,0.3099993916018894,0.6827185304354639,2.69993276111688,7144774,2076.6150613623035,,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1985,national,HBS,national,1985,income,0,1985 - 1999,2.15,0.0019917114257812494,0.001345114087910546,0.001335114087910546,1.309341571539952e-4,14.4093394133306,13.01956949626098,0.11042296043940503,0.25164966209002493,0.20728675727411014,0.04118578118662584,0.05718977714387934,0.06713117569839486,0.07629294926137531,0.08555195919048475,0.09547694308688282,0.10676542850948778,0.12072478607857462,0.14103262757986468,0.20864857226443,0.0013499594642016933,1.84225642681122,37201885,4970.384166748492,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1986,national,HBS-LIS,national,1986,income,0,1985 - 1999,2.15,0.0024560686276977966,5.412699557927201e-4,1.1928541480474522e-4,6.114369778114945e-4,14.728813837147436,13.256217276529814,0.13441587503579183,0.2798454202492501,0.23359391675456345,0.033672434813757056,0.05135491814408064,0.06360751845275972,0.07428160528912928,0.08466607599149245,0.09564102868474983,0.10776338261018109,0.12336431438542672,0.14740723179104487,0.218241489837378,0.001573377325877345,1.84225642681122,37456119,5112.445594410685,,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1987,national,HBS,national,1987,income,0,1985 - 1999,2.15,0.0015035278320312496,9.595910095221645e-4,9.495910095221645e-4,1.2295088716784107e-4,14.718862622442298,13.269028100603716,0.10804301677093318,0.25525127787594304,0.2091838603186331,0.041104894793790925,0.055606494200981404,0.06669311766919744,0.07631960563003798,0.08550553059311633,0.09505151103982307,0.10593508436791138,0.11996005874047055,0.14222478823279816,0.21159891473187276,0.001988418968913261,1.84225642681122,37668045,5203.524010426853,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1989,national,HBS,national,1989,income,0,1985 - 1999,2.15,8.9329833984375e-4,7.765829939402774e-4,7.665829939402773e-4,0,21.144057267425872,18.880189742746637,0.12346120334535295,0.2689247240566751,0.22753206586801694,0.038528689195565326,0.05389313622748334,0.06423751541606246,0.07402673895557688,0.08405893448826798,0.09489356781813785,0.10725393044084486,0.12252230764186367,0.14459364447962608,0.21599153533657156,0.00953736532500178,1.84225642681122,37961529,5568.472822454247,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1992,national,HBS-LIS,national,1992,income,0,1985 - 1999,2.15,0.002236115660582767,0.0011317878371511617,5.728432258237799e-4,0.0015775872800949334,16.23363748931062,14.072983700489988,0.14406498983276494,0.2929856291374624,0.246572418233501,0.03568185800232062,0.051132529993160335,0.061213915972343255,0.0708712697799245,0.08125075249864455,0.09217347067799714,0.10511710480507847,0.12245877359092838,0.14792489589447722,0.23217542878512465,0.1645051097639465,1.84225642681122,38363667,4848.508933969834,,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1993,national,HBS,national,1993,consumption,1,1993 - 1996,2.15,0.0017476196289062497,3.3900157043658405e-4,1.4244703153505622e-4,3.9610305322345784e-4,9.499834174834094,8.50329710641054,0.11672941760934964,0.2669889851729618,0.23692283509149079,0.03942846950769047,0.05241974535697602,0.06355039026985704,0.07389326320888673,0.08419625947697401,0.09519238951608727,0.10789474486783407,0.12421758811956907,0.1492548104265803,0.20995233924954504,0.22531303693160448,1.84225642681122,38461408,5016.979238650749,,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1995,national,HBS-LIS,national,1995,income,0,1985 - 1999,2.15,0.017447742985786416,0.007031818727324161,0.0043808122184430115,0.012870179423062513,13.350974424254773,11.18062886570141,0.21881515510656996,0.3464472110732786,0.2824358492718158,0.024902601090314475,0.042967640893077044,0.05544941618218585,0.06666543466231843,0.0777361726935332,0.09001643227986339,0.10402106254070431,0.12203581158135846,0.15059393126824994,0.2656114968083938,0.38340208910951784,1.84225642681122,38594998,5638.14491031556,3461.9649568660166,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1996,national,HBS,national,1996,consumption,1,1993 - 1996,2.15,0.0300012451171875,0.005657744046368936,0.0020726927476018286,0.006960353651490871,6.645345155932791,5.431076713900484,0.18064148086595103,0.326554204897728,0.26539825636271946,0.034512868111749376,0.04776953595076683,0.0572388868718761,0.06654218452056274,0.07643355962331475,0.08755640749246818,0.1008669520304677,0.1183443172638256,0.14592418798019102,0.2648111001547777,0.4592964134891171,1.84225642681122,38624370,5978.389465709934,3762.4415094184315,FALSE,group,survey
Europe & Central Asia,ECA,Poland,POL,1998,national,HBS,national,1998,consumption,2,1998 - 2019,2.15,3.167400640509837e-4,3.6152815073394576e-5,5.914877388102886e-6,3.953545509883803e-5,14.652021664189684,12.05111599081147,0.17296778206965188,0.3231873908220788,0.2679952703894893,0.03384653271646937,0.04771252094175496,0.05769007170928367,0.06710214911091633,0.07695484705406752,0.0883214426596553,0.10180448585804219,0.11972635512346969,0.14803806534436104,0.2588035294819917,0.5890045453757853,1.84225642681122,38663481,6652.530195036462,4233.859145143127,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1999,national,HBS-LIS,national,1999,income,0,1985 - 1999,2.15,0.007458259934860492,0.003299853650549459,0.0022389622839620983,0.006296983281273072,15.82250432620493,13.557312381629304,0.1836714108233988,0.32148409515894516,0.26408759919225167,0.02903899079213831,0.04641159266133618,0.05829147460513365,0.06910291484021722,0.07991885003305504,0.09157240549271423,0.10523476075916022,0.12245108955908723,0.1489526110462528,0.24902531021090402,0.6311423966535724,1.84225642681122,38660271,6962.771942774585,4468.993725917446,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,1999,national,HBS,national,1999,consumption,2,1998 - 2019,2.15,7.20898230362937e-4,1.0512050192661794e-4,1.983283643644657e-5,1.167301656603289e-4,14.4133486865407,11.849853488415318,0.1751759298555585,0.3259037040527716,0.27526476593767535,0.03326497718999319,0.04687110362267782,0.057045854613023195,0.06665050059148883,0.07665196030794469,0.0883704108509486,0.10237524409781623,0.12076546196474708,0.14976495343581686,0.25823953332554683,0.6311423966535724,1.84225642681122,38660271,6962.771942774585,4468.993725917446,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2000,national,HBS,national,2000,consumption,2,1998 - 2019,2.15,0.0013940533897819252,2.2905988052957397e-4,6.662895837046103e-5,2.7427116707198047e-4,14.412837870340622,11.857032084108601,0.18053076673983875,0.32965536943109286,0.275471030316954,0.03232030545935266,0.04635702941773283,0.05668057864645999,0.06642642231747398,0.07673256977906817,0.08823043573859568,0.10214099503103735,0.12065706419113137,0.14958175961446085,0.26087283980468823,0.6936266133738944,1.84225642681122,38258629,7356.775398360509,4646.762400576062,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2001,national,HBS,national,2001,consumption,2,1998 - 2019,2.15,8.741436029392417e-4,1.8881167629213272e-4,6.645585886959603e-5,2.3787046573422684e-4,14.230324566363143,11.701389390628178,0.1787697651731707,0.3284902632204436,0.2799994938246651,0.03202774719178141,0.04639461821953538,0.05665237999505353,0.06635775595804372,0.07676384466111269,0.08841120589879775,0.1028399562943263,0.12166747561289704,0.1513447316606632,0.2575402845077882,0.7311402464046133,1.84225642681122,38248076,7451.414155864301,4741.9364788342855,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2002,national,HBS,national,2002,consumption,2,1998 - 2019,2.15,8.475815212742192e-4,8.492296825035404e-5,1.8999266484001114e-5,9.697774205994694e-5,14.353324914455976,11.589421592816901,0.19189764716024477,0.34050205917709053,0.2897160195953764,0.031102167117139923,0.044945830322507124,0.055155595176959255,0.06494555955755266,0.07512864797733348,0.0870299104007155,0.1016037145671283,0.12098775472221313,0.15181760379446296,0.2672832163639861,0.7450705194674425,1.84225642681122,38230364,7606.639999473105,4927.79983910747,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2003,national,HBS,national,2003,consumption,2,1998 - 2019,2.15,7.538548535716456e-4,6.365417890601992e-5,8.73558186488061e-6,6.854770778416654e-5,15.857880539592076,12.691803023124862,0.20192529814170096,0.3491133370312772,0.3031073608115274,0.02978537723792623,0.04302564725771905,0.05362154060619245,0.06387669298772547,0.07449853324462688,0.0864187339065669,0.10198378475582603,0.12234160412501921,0.1545417360971889,0.26990634978123196,0.7501571456217487,1.84225642681122,38204570,7878.065734235391,4999.266503872091,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2004,national,HBS,national,2004,consumption,2,1998 - 2019,2.15,0.0010529656906099407,1.7360671541443153e-4,4.5062297117500806e-5,2.0441449575645416e-4,16.538436922272652,13.2105917207317,0.20937065147367925,0.3542606082528734,0.3140627158888485,0.028440195228829734,0.04239199189142498,0.05256908851555572,0.06281679467161655,0.0739401786874338,0.086593365025595,0.10263860883014858,0.1237198151434914,0.15680841060294115,0.27008155140296075,0.7755323101349305,1.84225642681122,38182222,8275.45678962521,5219.072483952751,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2004,national,EU-SILC,national,2004,income,3,2004 - 2018,2.15,0.02171584159195823,0.010242132089293334,0.006710491202591534,0.014482341406369937,17.314823720423245,14.032857987967049,0.269176614078627,0.3802550912345565,0.32644468270036064,0.019376146823867495,0.037544469406504466,0.050229058801303336,0.06204790631938428,0.07456409402156969,0.08826863261172851,0.10404283253098151,0.12474494215819854,0.15701852539847616,0.282163391927981,0.7755323101349305,1.84225642681122,38182222,8275.45678962521,5219.072483952751,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2005,national,HBS,national,2005,consumption,2,1998 - 2019,2.15,0.0018467622191922137,2.657807505097568e-4,6.790088425133459e-5,3.109380950780926e-4,14.825580721490528,11.922347142648585,0.19762093077261983,0.3449257930325508,0.29624458881462934,0.030675501863587803,0.0444182897110927,0.054187535184060234,0.06400698797145746,0.0746969922295107,0.08684275963458937,0.10195596924597966,0.12144643730089677,0.15208118318182606,0.2696883436769997,0.7924684085631682,1.84225642681122,38165445,8569.4299709375,5316.191401292265,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2005,national,EU-SILC,national,2005,income,3,2004 - 2018,2.15,0.009209365864261963,0.0038529404528944407,0.0022820032662770108,0.005565796514429015,18.33641103385427,15.063584296253376,0.2277170834119409,0.3580898612609068,0.3111599111396521,0.02369592246056259,0.04056816675107245,0.052561095874697455,0.06411956285029316,0.07611114719145315,0.08929421678147897,0.10491324348161801,0.12465235528083685,0.15607278324548024,0.2680115060825087,0.7924684085631682,1.84225642681122,38165445,8569.4299709375,5316.191401292265,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2006,national,HBS,national,2006,consumption,2,1998 - 2019,2.15,3.908557498404378e-4,3.5034896482499336e-5,5.9203648199599014e-6,3.850260493388349e-5,15.776737480105103,12.801531200731528,0.18753910033564833,0.3370911610510996,0.2900074601906022,0.031605417632163714,0.04517513909423635,0.05518051773862785,0.06496740672517695,0.07569740955924573,0.0874950993693211,0.10229778035076093,0.12175926980659546,0.1522371117865038,0.2635848479373585,0.8026491763050358,1.84225642681122,38141267,9100.598829355084,5571.103269349576,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2006,national,EU-SILC,national,2006,income,3,2004 - 2018,2.15,0.006588524494106328,0.003217834493963747,0.0021724951201291605,0.00394854543151154,19.606793782142802,16.300283131284502,0.21217248600973082,0.3466876345287375,0.2916737781144665,0.025564766653043237,0.042849520204793365,0.05495766807227166,0.06589361864524011,0.076770229227244,0.08943304855852457,0.103964910864493,0.12331233759884941,0.15317827895534442,0.2640756212201971,0.8026491763050358,1.84225642681122,38141267,9100.598829355084,5571.103269349576,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2007,national,HBS,national,2007,consumption,2,1998 - 2019,2.15,3.1426504540175526e-4,6.175273984175202e-5,2.195353543691037e-5,7.75301989166413e-5,16.756744589484217,13.648479073677223,0.18546795552471068,0.33508938906871244,0.28275664857311195,0.0320280355505069,0.0456256225285491,0.0558664079896328,0.06544963883832988,0.07591958355519804,0.08753660991730683,0.10177946004406024,0.1204772927631792,0.1507718183662382,0.2645455304469674,0.8223842169221253,1.84225642681122,38120560,9748.534076975637,5888.913216226083,FALSE,micro,survey
Europe & Central Asia,ECA,Poland,POL,2007,national,EU-SILC,national,2007,income,3,2004 - 2018,2.15,0.004713809391808935,0.0026928145167699107,0.0020733028924229545,0.004073128796388061,22.032725375633373,18.243530106689064,0.20381192990848038,0.34002685090935447,0.2820464832665294,0.02742326799226076,0.044218413210063603,0.05621799536374347,0.06656588180910666,0.07717949128126922,0.08917266484947878,0.10335010292636337,0.12198906071003718,0.15034506453120278,0.2635380573264757,0.8223842169221253,1.84225642681122,38120560,9748.534076975637,5888.913216226083,FALSE,micro,survey
